62.122.184.201 - - [21/Jun/2023:00:02:45 +0900] "-" 400 2129
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/bg-header-top.png HTTP/1.1" 200 1291
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/bg-header-bottom.png HTTP/1.1" 200 526
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/ma.png HTTP/1.1" 200 356321
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/bg-2.jpg HTTP/1.1" 200 81161
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/bg-3.jpg HTTP/1.1" 200 112196
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/help.png HTTP/1.1" 200 56571
39.7.28.233 - - [21/Jun/2023:10:17:43 +0900] "GET /controller/resources/img/board.png HTTP/1.1" 200 227939
39.7.28.233 - - [21/Jun/2023:10:17:50 +0900] "GET /controller/classes.do HTTP/1.1" 404 721
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/ HTTP/1.1" 200 17011
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.233 - - [21/Jun/2023:10:17:53 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/bg-header-top.png HTTP/1.1" 200 1291
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/ma.png HTTP/1.1" 200 356321
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/bg-header-bottom.png HTTP/1.1" 200 526
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/bg-2.jpg HTTP/1.1" 200 81161
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/bg-3.jpg HTTP/1.1" 200 112196
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/help.png HTTP/1.1" 200 56571
39.7.28.233 - - [21/Jun/2023:10:17:54 +0900] "GET /controller/resources/img/board.png HTTP/1.1" 200 227939
39.7.28.196 - - [21/Jun/2023:10:23:01 +0900] "GET /controller/ HTTP/1.1" 200 17001
39.7.28.196 - - [21/Jun/2023:10:23:01 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:23:01 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:23:01 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:23:01 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/ma.png HTTP/1.1" 200 356321
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/bg-header-bottom.png HTTP/1.1" 200 526
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/bg-header-top.png HTTP/1.1" 200 1291
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/bg-2.jpg HTTP/1.1" 200 81161
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/bg-3.jpg HTTP/1.1" 200 112196
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/board.png HTTP/1.1" 200 227939
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/img/help.png HTTP/1.1" 200 56571
39.7.28.196 - - [21/Jun/2023:10:23:02 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/check.do HTTP/1.1" 200 13524
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:23:06 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:23:07 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/test2.do HTTP/1.1" 200 45069
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:23:08 +0900] "GET /controller/resources/images/fileUpload.png HTTP/1.1" 200 15687
39.7.28.196 - - [21/Jun/2023:10:23:24 +0900] "GET /controller/resources/img/sk(1).png HTTP/1.1" 200 98514
39.7.28.196 - - [21/Jun/2023:10:23:24 +0900] "POST /controller/saveImage.do HTTP/1.1" 200 -
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/ HTTP/1.1" 200 17001
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/bg-header-top.png HTTP/1.1" 200 1291
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/ma.png HTTP/1.1" 200 356321
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/bg-header-bottom.png HTTP/1.1" 200 526
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/bg-2.jpg HTTP/1.1" 200 81161
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/bg-3.jpg HTTP/1.1" 200 112196
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/board.png HTTP/1.1" 200 227939
39.7.28.196 - - [21/Jun/2023:10:25:42 +0900] "GET /controller/resources/img/help.png HTTP/1.1" 200 56571
39.7.28.196 - - [21/Jun/2023:10:25:48 +0900] "GET /controller/check.do HTTP/1.1" 200 13524
39.7.28.196 - - [21/Jun/2023:10:25:48 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:25:48 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:25:49 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/test2.do HTTP/1.1" 200 45069
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/images/fileUpload.png HTTP/1.1" 200 15687
39.7.28.196 - - [21/Jun/2023:10:25:50 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:26:08 +0900] "POST /controller/saveImage.do HTTP/1.1" 200 -
39.7.28.196 - - [21/Jun/2023:10:26:09 +0900] "GET /controller/resources/img/sk(1).png HTTP/1.1" 200 98514
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/ HTTP/1.1" 200 17001
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:27:33 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/ma.png HTTP/1.1" 200 356321
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/bg-header-top.png HTTP/1.1" 200 1291
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/bg-header-bottom.png HTTP/1.1" 200 526
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/bg-2.jpg HTTP/1.1" 200 81161
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/bg-3.jpg HTTP/1.1" 200 112196
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/board.png HTTP/1.1" 200 227939
39.7.28.196 - - [21/Jun/2023:10:27:34 +0900] "GET /controller/resources/img/help.png HTTP/1.1" 200 56571
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/check.do HTTP/1.1" 200 13524
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:27:40 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:27:41 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:27:41 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/test2.do HTTP/1.1" 200 45069
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:27:42 +0900] "GET /controller/resources/images/fileUpload.png HTTP/1.1" 200 15687
39.7.28.196 - - [21/Jun/2023:10:27:58 +0900] "POST /controller/saveImage.do HTTP/1.1" 200 -
39.7.28.196 - - [21/Jun/2023:10:27:59 +0900] "GET /controller/resources/img/sk(1).png HTTP/1.1" 200 98514
205.185.126.127 - - [21/Jun/2023:10:28:35 +0900] "CONNECT www.baidu.com:443 HTTP/1.1" 400 878
39.7.28.196 - - [21/Jun/2023:10:28:48 +0900] "POST /controller/ScoreList.do HTTP/1.1" 302 -
39.7.28.196 - - [21/Jun/2023:10:28:48 +0900] "GET /controller/TestResult.do HTTP/1.1" 200 23723
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
39.7.28.196 - - [21/Jun/2023:10:28:49 +0900] "GET /controller/testResultOne.do HTTP/1.1" 200 8551
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/loginPage.do HTTP/1.1" 200 13727
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/owlcarousel/assets/owl.carousel.min.css HTTP/1.1" 200 2941
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/animate/animate.min.css HTTP/1.1" 200 16964
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/css/style.css HTTP/1.1" 200 10144
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/wow/wow.min.js HTTP/1.1" 200 8159
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/easing/easing.min.js HTTP/1.1" 200 2303
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/waypoints/waypoints.min.js HTTP/1.1" 200 9034
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/lib/owlcarousel/owl.carousel.min.js HTTP/1.1" 200 42772
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/js/main.js HTTP/1.1" 200 1890
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/css/bootstrap.min.css HTTP/1.1" 200 164400
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/images/logo_1.png HTTP/1.1" 200 447555
223.39.248.82 - - [21/Jun/2023:10:39:37 +0900] "GET /controller/resources/images/logo.png HTTP/1.1" 200 450272
223.39.248.82 - - [21/Jun/2023:10:39:38 +0900] "GET /controller/resources/img/kakao_login.png HTTP/1.1" 200 6596
223.39.248.82 - - [21/Jun/2023:10:39:40 +0900] "GET /controller/ HTTP/1.1" 200 16739
